year,month,day,hour,minute,second,I_D,focal_depth,EQ_primary,intensity,country,state,latitude,longitude,region_code,deaths,deaths_description,missing,missing_description,injuries,injuries_description,damage_millions_dollars,damage_description,house_destroyed,house_destroyed_description,house_damaged,house_damaged_description,total_deaths,total_missing,total_injuries,total_damage_million_dollars,total_house_destroyed,total_house_damaged,location_name
2003,1,11,17,45,30.6,5671,33,5.2,0,IRAN,,29.59,51.474,140,0,0,0,0,0,2,0,3,650,3,650,3,0,0,0,0,650,1350,"IRAN:  KAZERUN, NURABAD"
2003,1,20,8,43,6.0,5672,33,7.3,0,SOLOMON ISLANDS,,-10.491,160.77,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SOLOMON ISLANDS:  HONIARA, SAN CRISTOBAL"
2003,1,22,2,6,34.6,5673,24,7.5,8,MEXICO,,18.77,-104.104,150,29,1,0,0,300,3,0,3,2005,4,6615,4,29,0,300,0,2005,6615,"MEXICO:  VILLA DE ALVAREZ, COLIMA, TECOMAN, JALISCO"
2003,1,23,0,8,22.8,5674,33,5.5,6,INDONESIA,,-8.807,118.524,170,0,0,0,0,2,1,0,2,0,0,500,3,0,0,2,0,0,500,INDONESIA:  SUMBAWA ISLAND:  DOMPU
2003,1,26,19,57,3.2,5675,7,4.7,7,ITALY,,43.883,11.96,130,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,"ITALY:  SPINELLO, SANTA SOFIA, BAGNO DI ROMAGNA"
2003,1,27,5,26,23.0,5676,10,6.1,0,TURKEY,,39.5,39.878,140,1,1,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,"TURKEY:  SAGLAMTAS, PULUMUR"
2003,2,13,17,34,20.9,5685,24,5.3,0,CHINA,,43.897,85.923,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,CHINA:  N. XINJIANG:  URUMQI
2003,2,15,5,47,58.9,5700,10,5.8,6,PHILIPPINES,,12.171,123.921,170,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,PHILIPPINES: LUZON:  DIMASALANG
2003,2,15,11,1,59.8,5701,10,6.3,6,PHILIPPINES,,12.168,124.079,170,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,"PHILIPPINES: MASBATE, DIMASALANG"
2003,2,22,12,19,10.5,5680,1,5.2,6,USA,CA,34.31,-116.848,150,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,CALIFORNIA:  BIG BEAR CITY
2003,2,22,20,41,3.4,5681,10,5.0,0,FRANCE,,48.342,6.57,120,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"FRANCE:  BACCARAT, COLMAR, THANN; GERMANY:  EDIGEN"
2003,2,24,2,3,41.4,5682,11,6.3,0,CHINA,,39.61,77.23,40,261,3,0,0,4000,4,0,4,71000,4,0,0,261,0,4000,0,71000,0,CHINA:  S. XINJIANG:  BACHU
2003,2,25,3,52,41.0,5683,10,5.4,0,CHINA,,39.483,77.393,40,5,1,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,CHINA:  S. XINJIANG:  BACHU
2003,3,21,11,38,20.0,5684,33,4.6,0,INDONESIA,,-6.983,108.468,170,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,800,"INDONESIA:  JAVA:  CARACAS, CILIMUS, SAMPORA"
2003,3,22,13,36,16.0,5686,6,4.7,0,GERMANY,,48.21,9.0,120,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,GERMANY:  ALBSTADT
2003,3,25,2,53,25.0,5702,33,6.5,0,INDONESIA,,-8.294,120.743,170,4,1,0,0,20,1,0,1,0,0,0,2,4,0,20,0,0,0,INDONESIA:  FLORES:  REO
2003,3,25,18,51,26.3,5689,47,5.5,0,BHUTAN,,27.264,89.331,60,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,BHUTAN:  PHUENTSHOLING
2003,4,10,0,40,15.1,5690,10,5.7,0,TURKEY,,38.221,26.958,140,0,0,0,0,90,2,0,2,0,2,0,2,0,0,90,0,0,0,"TURKEY:  IZMIR, SEFERIHISAR"
2003,4,17,0,48,38.5,5691,14,6.4,0,CHINA,,37.529,96.476,30,0,0,0,0,0,0,0,1,45,1,45,1,0,0,0,0,45,0,CHINA:  QINGHAI PROVINCE:  DELINGHA
2003,4,29,8,59,39.0,5703,20,4.6,6,USA,AL,34.494,-85.629,150,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"ALABAMA:  FORT PAYNE,GAYLESVILLE,VALLEY HEAD"
2003,5,1,0,27,4.7,5692,10,6.4,0,TURKEY,,39.007,40.464,140,177,3,0,0,521,3,0,3,718,3,718,3,177,0,521,0,718,2593,TURKEY:  BINGOL
2003,5,4,15,44,35.5,5693,10,5.8,0,CHINA,,39.43,77.219,40,1,1,0,0,3,1,0,3,1600,4,0,0,1,0,3,0,1600,0,CHINA:  S. XINJIANG:  YOPURGA
2003,5,21,18,44,20.1,5694,12,6.8,10,ALGERIA,,36.964,3.634,15,2266,4,0,0,10261,4,5000,4,43000,4,43000,4,2266,0,10261,5000,43000,0,"ALGERIA:  ALGIERS, BOUMERDES, REGHIA, THENIA"
2003,5,26,9,24,33.4,5695,68,7.0,0,JAPAN,,38.849,141.568,30,0,0,0,0,143,3,233,4,0,0,720,3,0,0,143,233,0,720,"JAPAN:  HONSHU:  IWATE, MIYAGI, YAMAGATA, AKITA"
2003,5,26,19,23,27.9,5696,31,7.0,0,INDONESIA,,2.354,128.855,170,1,1,0,0,7,1,0,1,28,1,20,1,1,0,7,0,28,20,"INDONESIA:  MOROTAI, BEREBERE, DARUBA"
2003,5,27,17,11,28.8,5697,8,5.7,0,ALGERIA,,36.939,3.578,15,9,1,0,0,200,3,0,2,0,3,0,0,9,0,200,0,0,0,"ALGERIA:  ALGIERS, BOUMERDES, REGHAIA"
2003,6,6,12,29,34.0,5698,3,4.0,6,USA,KY,36.87,-88.98,150,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,KENTUCKY:  BARDWELL
2003,6,9,7,6,39.3,5699,18,5.2,0,GREECE,,39.893,22.309,130,0,0,0,0,0,0,0,1,0,0,50,1,0,0,0,0,0,50,"GREECE:  GONNOI, LARISA"
2003,6,20,13,30,41.6,5688,33,6.8,6,CHILE,,-30.608,-71.637,160,0,0,0,0,1,1,0,1,0,0,0,2,0,0,1,0,0,0,"CHILE:  OVALLE, COQUIMBO; ARGENTINA:  SAN JUAN"
2003,7,3,14,59,32.2,5704,41,5.2,0,IRAN,,35.476,60.784,140,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,90,"IRAN:  NORTHEASTERN: YAKHAK, BASHIRABAD, BUTEHGAZ"
2003,7,10,17,6,37.6,5705,10,5.8,0,IRAN,,28.355,54.169,140,1,1,0,0,25,1,0,3,3500,4,3500,4,1,0,25,0,3500,0,IRAN:  SOUTHERN: GAJJIABAD
2003,7,15,20,27,50.5,5706,10,7.6,0,INDIAN OCEAN,,-2.598,68.382,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INDIAN OCEAN:  FELT IN MALDIVES
2003,7,21,15,16,31.9,5707,10,5.9,0,CHINA,,25.975,101.29,30,16,1,0,0,584,3,75,4,264878,4,264878,4,16,0,584,75,264878,0,CHINA:  YUNNAN PROVINCE
2003,7,25,15,13,7.7,5708,10,5.5,0,JAPAN,,38.432,141.003,30,0,0,0,0,569,3,411,4,0,0,1025,4,0,0,569,411,0,1025,"JAPAN:  HONSHU:  MIYAGI, IWATE"
2003,7,26,1,0,57.6,5709,10,4.5,0,TURKEY,,38.111,28.887,140,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,48,TURKEY:  WESTERN:  BULDAN
2003,7,26,8,36,49.1,5710,10,5.4,0,TURKEY,,38.019,28.927,140,0,0,0,0,10,1,0,1,1,1,1,1,0,0,10,0,1,0,TURKEY:  WESTERN:  BULDAN
2003,7,26,23,18,17.9,5711,10,5.7,0,BANGLADESH,,22.854,92.306,60,2,1,0,0,25,1,0,2,500,3,0,0,2,0,25,0,500,0,BANGLADESH:  RANGAMATI
2003,8,4,4,37,20.1,5712,10,7.6,0,ANTARCTICA,,-60.532,-43.411,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,SCOTIA SEA:  SOUTH ORKNEY ISLANDS: LAURIE IS
2003,8,11,0,19,9.2,5713,10,6.0,0,INDONESIA,,1.142,128.152,170,0,0,0,0,0,0,0,2,0,0,200,3,0,0,0,0,0,200,INDONESIA:  HALMAHERA:  WASILE
2003,8,13,8,29,27.2,5714,54,5.4,0,PANAMA,,9.355,-79.941,100,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"PANAMA:  COLON, PANAMA CITY"
2003,8,14,5,14,54.7,5715,10,6.3,0,GREECE,,39.16,20.605,130,0,0,0,0,50,1,0,2,0,0,0,2,0,0,50,0,0,0,"GREECE:  LEFKADA, PREVEZA"
2003,8,16,10,58,42.7,5716,24,5.4,0,CHINA,,43.77,119.643,30,4,1,0,0,1000,3,0,3,7900,3,0,0,4,0,1000,0,7900,0,"CHINA:  NEI MONGOL:  LINDONG, TIANSHAN"
2003,8,18,9,3,3.5,5717,33,5.5,0,CHINA,,29.573,95.605,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"CHINA:  TIBET (XIZANG PROVINCE): BOMI,MEDOG,NYINGCHI"
2003,8,21,12,12,49.7,5719,28,7.2,0,NEW ZEALAND,,-45.104,167.144,170,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"NEW ZEALAND:  DUNEDIN,INVERCARGILL,TE ANAU,FIORDLAND"
2003,9,14,21,42,51.8,5720,10,5.3,7,ITALY,,44.329,11.45,130,0,0,0,0,0,2,0,1,0,0,10,1,0,0,0,0,0,10,"ITALY:  LOIANO, MONGHIDORO, MONZUNO"
2003,9,20,3,54,50.7,5721,52,5.7,0,JAPAN,,34.998,140.172,30,0,0,0,0,7,1,0,1,0,0,0,2,0,0,7,0,0,0,JAPAN:  HONSHU:  TOKYO
2003,9,21,18,16,13.4,5722,10,6.6,0,MYANMAR (BURMA),,19.917,95.672,60,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,MYANMAR (BURMA):  TAUNGDWINGYI; THAILAND:  BANGKOK
2003,9,22,4,45,36.2,5723,10,6.4,10,DOMINICAN REPUBLIC,,19.777,-70.673,90,3,1,0,0,15,1,0,3,0,3,0,0,3,0,15,0,0,0,"DOMINICAN REPUBLIC:  PUERTO PLATA, SANTIAGO"
2003,9,25,19,50,6.3,5724,27,8.3,0,JAPAN,,41.815,143.91,30,0,0,0,0,755,3,90,4,0,0,0,0,0,0,755,90,0,0,JAPAN:  HOKKAIDO
2003,9,27,11,33,25.0,5725,16,7.3,10,RUSSIA,,50.038,87.813,40,3,1,0,0,5,1,10,3,300,3,0,0,3,0,5,10,300,0,"RUSSIA:  KOSH-AGACH, UST'-ULAGAN, ONGUDAI, SHEBALINO"
2003,9,29,15,27,1.0,5726,10,4.4,0,RUSSIA,,50.0,87.89,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,RUSSIA:  KOSH-AGACH
2003,9,29,18,22,32.0,5727,32,4.8,0,NEW ZEALAND,,-43.34,173.04,170,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NEW ZEALAND:  CHRISTCHURCH
2003,10,1,1,3,25.2,5728,10,6.7,0,RUSSIA,,50.211,87.721,40,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,"RUSSIA:  KOSH-AGACH, BARNAUL, GORNO-ALTAYSK"
2003,10,15,7,30,35.9,5729,78,5.2,0,JAPAN,,35.457,139.871,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,JAPAN:  NEAR S COAST HONSHU:  ATSUGI
2003,10,16,3,20,55.3,5730,10,4.5,0,DOMINICAN REPUBLIC,,19.761,-70.693,90,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,"DOMINICAN REPUBLIC:   MOCA, SANTIAGO"
2003,10,16,12,28,9.0,5731,33,5.6,0,CHINA,,25.954,101.254,30,3,1,0,0,32,1,0,3,12000,4,12000,4,3,0,32,0,12000,0,CHINA:  YUNNAN PROVINCE:  DAYAO
2003,10,25,12,41,35.2,5732,10,5.8,0,CHINA,,38.4,100.951,30,9,1,0,0,43,1,40,4,10000,4,0,0,9,0,43,40,10000,0,"CHINA:  GANSU PROVINCE:  MINLE, SHANDAN"
2003,10,31,1,6,28.2,6610,10,7.0,0,JAPAN,,37.812,142.619,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JAPAN:  EAST COAST HONSHU
2003,11,13,2,35,10.3,5733,10,5.1,0,CHINA,,34.712,103.834,30,1,1,0,0,30,1,0,1,10,1,0,0,1,0,30,0,10,0,"CHINA:  GANSU PROVINCE:  JONE, LINTAN, MINXIAN"
2003,11,14,18,49,46.5,5734,33,5.6,0,CHINA,,27.372,103.971,30,4,1,0,0,65,1,0,2,600,3,600,3,4,0,65,0,600,0,"CHINA:  YUNNAN PROVINCE:  LUDIAN, ZHAOTONG"
2003,11,17,6,43,6.8,5735,33,7.8,0,USA,AK,51.146,178.65,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ALASKA:  ALEUTIAN ISLANDS:  RAT ISLANDS
2003,11,18,17,14,22.6,5736,35,6.5,7,PHILIPPINES,,12.025,125.416,170,1,1,0,0,21,1,0,2,1,1,0,3,1,0,21,0,1,0,PHILIPPINES:  SAMAR:  CAN-AVID
2003,11,26,13,38,57.8,5737,33,4.7,0,CHINA,,27.283,103.753,30,0,0,0,0,4,1,0,4,2000,4,2000,4,0,0,4,0,2000,0,CHINA:  YUNNAN PROVINCE:  LUDIAN
2003,12,1,1,38,31.9,5738,10,6.0,0,CHINA,,42.905,80.515,40,11,1,0,0,47,1,0,3,769,3,0,0,11,0,47,0,769,0,CHINA:  XINJIANG:  ZHAOSU
2003,12,5,23,41,27.4,5745,33,4.9,0,INDONESIA,,-8.137,120.524,170,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,"INDONESIA:  FLORES, RUTENG"
2003,12,10,4,38,11.5,5746,10,6.8,0,TAIWAN,,23.039,121.362,30,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,"TAIWAN:  T'AI-TUNG, KAO-HSIUN"
2003,12,11,16,28,17.3,5747,33,5.0,0,IRAN,,31.953,49.209,140,0,0,0,0,5,1,0,1,2,1,2,1,0,0,5,0,1,0,IRAN:  WESTERN:  MASJED-E- SOLEYMAN
2003,12,17,23,15,17.2,5748,34,4.4,0,BULGARIA,,43.083,27.486,110,0,0,0,0,0,0,0,2,10,1,10,1,0,0,0,0,10,150,BULGARIA: POVADIYA
2003,12,22,19,15,56.0,5749,8,6.6,8,USA,CA,35.706,-121.102,150,2,1,0,0,40,1,300,4,40,1,0,0,2,0,40,300,0,0,"CALIFORNIA:  PASO ROBLES,TEMPLETON,ATASCADERO"
2003,12,25,7,11,11.5,5750,33,6.5,0,PANAMA,,8.416,-82.824,100,2,1,0,0,75,2,0,2,0,0,0,3,2,0,75,0,0,0,PANAMA-COSTA RICA:  PUERTO ARMUELLES
2003,12,26,1,56,52.4,5751,10,6.6,9,IRAN,,28.995,58.311,140,31000,4,0,0,30000,4,32,4,0,4,0,4,31000,0,30000,32,0,0,"IRAN:  SOUTHEASTERN:  BAM, BARAVAT"
2003,12,27,4,55,25.4,7404,10,6.1,0,NEW CALEDONIA,,-22.107,169.35,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NEW CALEDONIA:  LOYALTY ISLANDS
